"Id","SalePrice"
1461,128170.287524951
1462,160726.51441721
1463,181775.761890038
1464,184862.232553261
1465,200130.764941285
1466,174455.775550009
1467,172663.44344801
1468,164398.465561458
1469,189562.298475596
1470,124788.494525745
1471,194018.672378405
1472,93824.3537019733
1473,91959.1963790158
1474,153541.00383938
1475,135636.902680213
1476,387960.395287168
1477,273112.836482622
1478,277192.81173882
1479,277912.404853877
1480,430887.182828749
1481,327272.777624551
1482,202379.139755421
1483,163872.011634273
1484,174007.629137681
1485,175935.919702215
1486,195450.999534149
1487,344858.678582087
1488,236977.963936423
1489,207759.102555023
1490,220771.179058555
1491,195407.56500153
1492,86286.312324436
1493,176381.077956247
1494,300098.197827464
1495,293711.890898237
1496,215120.892773388
1497,188175.152743758
1498,160742.566740274
1499,163498.276722737
1500,145030.251545769
1501,164058.482465998
1502,150689.428789759
1503,276382.502815124
1504,239213.326654828
1505,220752.27585467
1506,188746.928494932
1507,237477.797922494
1508,202016.952692628
1509,159592.638666755
1510,149607.37605435
1511,145263.57458788
1512,167219.28673242
1513,140803.180074795
1514,176363.094175225
1515,201828.619294229
1516,157847.528576309
1517,162993.386741513
1518,138192.299812619
1519,221085.422732962
1520,133993.975813767
1521,140138.411914418
1522,176931.39217672
1523,112960.613148964
1524,123780.154915246
1525,124405.974977583
1526,122404.949326882
1527,112199.805016092
1528,136285.350095614
1529,146699.297839395
1530,180189.993326972
1531,101804.16690533
1532,100384.356180767
1533,142774.62786096
1534,128726.220986634
1535,159137.277788156
1536,109100.365653048
1537,65191.4304339268
1538,163992.045087385
1539,212570.470121625
1540,89364.7945133148
1541,141832.645285061
1542,140300.579930017
1543,209515.569347172
1544,75681.4379388431
1545,113666.646781181
1546,129592.801090303
1547,129108.000700513
1548,131722.037870459
1549,106062.425375691
1550,143640.74079703
1551,119391.127249838
1552,126148.698218333
1553,155448.130045962
1554,110627.271751835
1555,164028.895432822
1556,79403.7959238632
1557,96993.9266456781
1558,101316.906682812
1559,82889.9908436036
1560,144813.122121731
1561,117821.008964138
1562,130429.503640906
1563,125170.218582718
1564,163069.808117321
1565,150918.763355
1566,244509.224611844
1567,72202.3182222421
1568,220134.867579436
1569,132086.390776323
1570,134530.966371703
1571,124556.936060706
1572,151917.133721438
1573,255549.836687875
1574,103684.523526964
1575,209479.076339367
1576,219225.206592737
1577,199631.480103044
1578,151808.7531567
1579,148133.308501869
1580,186860.552414332
1581,144991.802888823
1582,128875.796752516
1583,348522.90408794
1584,234672.465927432
1585,141144.873854264
1586,71250.7792345659
1587,98641.5300310302
1588,146501.180981123
1589,101029.191084256
1590,133521.708685645
1591,97718.983051799
1592,116381.098993776
1593,129426.653467385
1594,135185.403969117
1595,113340.460418276
1596,242554.507493411
1597,190738.732347502
1598,221602.41003466
1599,190708.584429972
1600,188534.423020984
1601,65395.0330077734
1602,105698.390116987
1603,86305.1845589583
1604,255302.819786017
1605,238864.778059716
1606,166895.603758134
1607,171664.821708383
1608,203561.697722886
1609,197560.509758038
1610,148188.136731487
1611,138071.189334072
1612,163370.291199026
1613,159046.754019932
1614,131494.543940647
1615,86457.3006284355
1616,72961.2832404289
1617,90422.2513867546
1618,126204.227470544
1619,141791.431164937
1620,157937.301249299
1621,140464.89499995
1622,141189.948288888
1623,287860.45732928
1624,196240.66633486
1625,127857.813625959
1626,168836.809510029
1627,177314.399434032
1628,281149.467432558
1629,181406.879246831
1630,372219.199134581
1631,221055.316733488
1632,255263.928913981
1633,168022.743391937
1634,186807.305572823
1635,177003.454156595
1636,152111.328111542
1637,192156.883289462
1638,195619.488177228
1639,181034.189098112
1640,258969.994536203
1641,182518.125287576
1642,216431.862334552
1643,217407.543100324
1644,223444.023956795
1645,182732.787079945
1646,154514.296397966
1647,170546.220337624
1648,130487.367114334
1649,133452.753888815
1650,117302.698220955
1651,123968.978131508
1652,96061.834367187
1653,95276.8387181613
1654,149009.646275642
1655,155118.367842511
1656,146235.650092787
1657,149635.543128696
1658,145552.959885602
1659,144784.79400308
1660,152065.322828529
1661,449055.878716656
1662,420300.239638368
1663,396008.798591249
1664,430457.223151493
1665,318893.047011277
1666,328220.272019979
1667,347117.151366889
1668,332400.339975155
1669,291126.045960132
1670,344699.138778605
1671,263961.316299303
1672,424340.561248881
1673,300398.209030201
1674,248013.505850053
1675,168681.336092534
1676,175070.535507312
1677,204053.00804207
1678,426435.190996698
1679,369330.085275956
1680,344064.924355373
1681,245586.962455312
1682,289720.070311971
1683,170839.221860123
1684,176800.199370778
1685,170229.183008848
1686,173589.247350472
1687,164544.123822373
1688,190975.212525025
1689,195995.720395995
1690,192442.899270741
1691,177235.137175405
1692,272471.577249551
1693,163527.604215576
1694,181262.248375497
1695,166970.81207824
1696,284618.305957734
1697,170014.362017
1698,365439.474011663
1699,329782.71382665
1700,249419.150022449
1701,277203.204400599
1702,257203.651875263
1703,242953.128146431
1704,289605.830668083
1705,221954.182969939
1706,404155.410424536
1707,213398.999440261
1708,198507.976908907
1709,298287.496146065
1710,220202.34394696
1711,241315.852753088
1712,279144.076656859
1713,261912.280509263
1714,224979.115953264
1715,200361.101658294
1716,185157.109489418
1717,181212.766774676
1718,133478.779567337
1719,200580.045525442
1720,244611.517230294
1721,179408.605853536
1722,129108.362499182
1723,153394.464920532
1724,227285.519894877
1725,248475.192651609
1726,186481.083705891
1727,156018.933261397
1728,182313.721368565
1729,162518.807735873
1730,161424.948994807
1731,123568.288164527
1732,122371.693172656
1733,122562.597670694
1734,119808.351682831
1735,135650.383559225
1736,116174.396071806
1737,347583.295890682
1738,216989.83963207
1739,272238.838206607
1740,210706.220930401
1741,190011.301138188
1742,164599.311806503
1743,176024.166788741
1744,297200.183207689
1745,219271.700617903
1746,190167.773318206
1747,224408.368700749
1748,220861.429193032
1749,146975.645777577
1750,129642.323909088
1751,244662.082811763
1752,124776.761166709
1753,143486.264191387
1754,211528.713076703
1755,163446.548493868
1756,127247.666821702
1757,122126.191734017
1758,143046.213393386
1759,167873.85297414
1760,165628.390433306
1761,144090.798492819
1762,180207.250067301
1763,179881.602318924
1764,117273.01721941
1765,174408.333625146
1766,196579.444645163
1767,226350.748355567
1768,143648.355924007
1769,181551.732170067
1770,148900.174654464
1771,131700.812348877
1772,130899.739264492
1773,125880.863188205
1774,131174.469672029
1775,136130.612688778
1776,122170.265567397
1777,117934.532505035
1778,144815.814169671
1779,115313.516451509
1780,188910.615735462
1781,131927.809487026
1782,93602.2644068568
1783,137713.132885186
1784,103668.814849575
1785,116627.615765414
1786,140617.703991499
1787,175351.728228428
1788,60329.0830995292
1789,105820.627272242
1790,76585.488570933
1791,176460.652697169
1792,151746.19970048
1793,133950.538122789
1794,148806.999995462
1795,133443.629908872
1796,122513.903330127
1797,117245.574888611
1798,128418.135711669
1799,105067.189214113
1800,122012.606540381
1801,133850.62180157
1802,143193.822552238
1803,150527.093069597
1804,146382.498149728
1805,143022.806416933
1806,116395.817320572
1807,123856.4506393
1808,125634.393805387
1809,114758.047106838
1810,146538.521268012
1811,93041.2120275756
1812,92794.6853269618
1813,119522.928131948
1814,97696.1094102836
1815,55041.4601149287
1816,93721.2724819587
1817,105819.787481885
1818,143426.506006432
1819,121653.497653856
1820,67334.0922827225
1821,109259.210409546
1822,157032.105331047
1823,46794.3460912064
1824,135894.516603257
1825,127410.363217404
1826,100342.979540468
1827,109699.517510136
1828,142276.807010859
1829,110889.027837502
1830,145874.264595978
1831,163336.506277412
1832,87637.6813907674
1833,134062.012743004
1834,121598.021891003
1835,123310.304391725
1836,121197.379538104
1837,94245.8369103882
1838,114324.385721501
1839,87895.2895096313
1840,140856.669533177
1841,143566.455644903
1842,76009.7685154791
1843,136789.374788033
1844,134353.193771486
1845,141763.487317732
1846,158573.145912679
1847,157043.384133073
1848,54281.1320518521
1849,112521.169887681
1850,118549.014182843
1851,145951.767680965
1852,126869.093290025
1853,130785.194716421
1854,174865.833251175
1855,138328.764059499
1856,217195.148356618
1857,156423.520452085
1858,138980.897432666
1859,126774.81797944
1860,143180.051733043
1861,125720.884679502
1862,324091.575002825
1863,305462.981829735
1864,305462.981829735
1865,337676.860270195
1866,349709.389853184
1867,249492.921164564
1868,294409.848628803
1869,201976.492854892
1870,237125.131618582
1871,243878.954592271
1872,165508.067001997
1873,232569.576752912
1874,147210.626579896
1875,206786.300666998
1876,187097.847595474
1877,215175.594717414
1878,204223.68993873
