"Id","SalePrice"
1461,115406.864838447
1462,145229.658701666
1463,171763.826379898
1464,194086.760289542
1465,204167.883488923
1466,173556.593750609
1467,185130.152734753
1468,168080.891513872
1469,187019.13979726
1470,127417.295532732
1471,179134.607730011
1472,101617.53953525
1473,93677.4665338896
1474,144054.491728212
1475,115732.606494867
1476,362512.787589083
1477,258694.116728596
1478,284108.357805859
1479,294711.642168858
1480,464881.178440013
1481,349798.018092462
1482,216155.56515244
1483,167877.65977214
1484,166573.049175774
1485,190973.078894845
1486,198601.728177178
1487,340827.204513818
1488,233416.539189547
1489,194505.513903203
1490,226876.632640039
1491,198908.416712671
1492,94477.8991687975
1493,192372.688901906
1494,296764.202385492
1495,293713.201325742
1496,219910.038865538
1497,188336.662283669
1498,204578.52265959
1499,170232.192536655
1500,162477.134222523
1501,180788.609882996
1502,159132.759698436
1503,277825.989962957
1504,254996.387644287
1505,226414.590741668
1506,181890.873493805
1507,243035.988989626
1508,191088.158213333
1509,160863.642697409
1510,142934.122933938
1511,167213.110331507
1512,173979.548804105
1513,149446.702003882
1514,148639.654141023
1515,198615.02588814
1516,148621.594663069
1517,171210.412101897
1518,128724.010634789
1519,202474.772389271
1520,127200.639016077
1521,122873.646952749
1522,178122.045128285
1523,115767.653401173
1524,117956.163718146
1525,121415.520321845
1526,113953.773963905
1527,117733.774510062
1528,141389.720003296
1529,152330.539519165
1530,202605.32587874
1531,111077.675607952
1532,98019.6256940929
1533,143047.600179358
1534,127138.395569975
1535,129634.875132265
1536,102222.813073145
1537,61285.4015586655
1538,152436.087152423
1539,213481.739720747
1540,75811.1314062437
1541,133770.921194252
1542,133477.881332456
1543,159611.299040057
1544,93329.7424861846
1545,119904.329166438
1546,145302.097416443
1547,129392.36600552
1548,137286.078080451
1549,131839.244120811
1550,133367.579442963
1551,104780.271422961
1552,140967.708330503
1553,139735.519023011
1554,127907.340906481
1555,147771.945970588
1556,90847.7660328432
1557,117042.752971878
1558,109921.860684616
1559,63787.2597989976
