"Id","SalePrice"
1461,133848.08564298
1462,163098.627759115
1463,152181.222955117
1464,177043.164919241
1465,266821.676439596
1466,173680.902376804
1467,167690.001648327
1468,175338.723636767
1469,191881.843009698
1470,108462.487178251
1471,163805.017574275
1472,107939.464465321
1473,79305.001210126
1474,132730.070202597
1475,153339.902509769
1476,363277.637332278
1477,326645.580585951
1478,350458.564961184
1479,324992.911511871
1480,352323.558741313
1481,329907.839902976
1482,268318.278455974
1483,183465.702802805
1484,187078.715577599
1485,203753.339503242
1486,208651.41724668
1487,343715.050219596
1488,258608.009193923
1489,233212.772983232
1490,202555.748385537
1491,230529.800928893
1492,110740.45171219
1493,182393.512418247
1494,335334.615819862
1495,332768.475717166
1496,175226.633562949
1497,181468.935494514
1498,181144.486011809
1499,163700.132107999
1500,135459.078919657
1501,149263.22522418
1502,179518.148052544
1503,266175.137032209
1504,260798.032825029
1505,226306.871769833
1506,166684.114508658
1507,194523.242723755
1508,188092.144625239
1509,176775.628370348
1510,135402.102926614
1511,135726.552409319
1512,136236.784148081
1513,161640.378587209
1514,148637.059664753
1515,146913.732423572
1516,164179.219098207
1517,173873.951121035
1518,126409.192926799
1519,220964.165409839
1520,128488.651083422
1521,131381.658970869
1522,159266.643921017
1523,102082.979292077
1524,126387.866567011
1525,128572.868240086
1526,134492.484798605
1527,96763.1027226591
1528,172888.770858845
1529,128787.990658427
1530,169414.898971435
1531,67887.1722677728
1532,98515.9416183817
1533,116982.950863746
1534,158695.38715524
1535,142542.284164507
1536,110947.119770566
1537,26480.2354880952
1538,208909.443180712
1539,203971.692254217
1540,108301.843157134
1541,158141.014852696
1542,143067.039208543
1543,188474.10764479
1544,82912.15184835
1545,150884.53568492
1546,151277.945751773
1547,123819.642009528
1548,154425.226286594
1549,131971.940592121
1550,118968.941414214
1551,130098.884754874
1552,75931.7734204176
1553,162058.889537659
1554,148896.858345027
1555,155392.929649433
1556,134782.744808466
1557,112308.91272871
1558,145798.126756192
1559,79941.5921006318
1560,106175.931036522
1561,103373.530772931
1562,144510.074505654
1563,131141.450881794
1564,129628.594977412
1565,142837.768475755
1566,239832.901875673
1567,81534.9496589626
1568,213200.853140787
1569,82563.5027434721
1570,160307.992097924
1571,100832.533332133
1572,135036.185697614
1573,226808.407670039
1574,128720.252030877
1575,209851.316767401
1576,194142.503459738
1577,215093.583593048
1578,155671.682177606
1579,144413.372814317
1580,215884.990252293
1581,151235.823533531
1582,129524.305218071
1583,241766.775609396
1584,215571.335894209
1585,128550.238189861
1586,76610.3695083774
1587,118688.465502698
1588,130462.685461839
1589,93579.1747039681
1590,158309.193028691
1591,90416.4438786947
1592,122896.137631736
1593,143333.44881754
1594,108823.191367309
1595,117773.763281387
1596,234352.908734288
1597,190665.164614566
1598,266854.803096111
1599,204482.436788871
1600,204482.436788871
1601,19743.0894774123
1602,140462.098889516
1603,59912.0390172643
1604,234062.413713296
1605,248510.101689147
1606,163622.498704832
1607,166685.623159483
1608,234233.421822555
1609,233072.758583526
1610,181582.897444646
1611,138391.388004732
1612,158058.766745973
1613,155867.727119827
1614,101422.072116987
1615,77574.9403145032
1616,95106.9154367795
1617,96592.4231728472
1618,141302.867197848
1619,145739.782983631
1620,147691.613104635
1621,156392.969606598
1622,136097.630247086
1623,236240.450300235
1624,189567.111586521
1625,160240.698711208
1626,170670.756022517
1627,176512.38471324
1628,240014.736098779
1629,192823.458369665
1630,278632.076594689
1631,323387.57317655
1632,272674.058623641
1633,194530.653394111
1634,174717.963484662
1635,173134.510300225
1636,162327.399878097
1637,134775.952802246
1638,214594.689847666
1639,178262.366988792
1640,219061.02527101
1641,182692.422223618
1642,233998.165801588
1643,261283.645408947
1644,263474.270162623
1645,142863.679496198
1646,171579.490569429
1647,201946.278614907
1648,136480.496416308
1649,137964.076603183
1650,106989.486526773
1651,122275.842742661
1652,109435.787184146
1653,108687.625824734
1654,150581.933367116
1655,153339.902509769
1656,134301.016302444
1657,152138.819989379
1658,152138.819989379
1659,170971.140026049
1660,150083.115129889
1661,362939.579408572
1662,362373.484915672
1663,353600.692608236
1664,382939.446688259
1665,352765.77593941
1666,327216.70741403
1667,344088.349555189
1668,351456.08152756
1669,350505.915437955
1670,354859.556601129
1671,293516.741682903
1672,353022.186769266
1673,330591.131223984
1674,320558.513276082
1675,210054.608979315
1676,191053.959198664
1677,244220.484878038
1678,382285.866431685
1679,324729.496827323
1680,299082.842277679
1681,297735.275568044
1682,325612.234867638
1683,233489.699419753
1684,211942.181052219
1685,181488.657555464
1686,186662.594046957
1687,199927.018462018
1688,208364.840061761
1689,210325.576577435
1690,208322.877218233
1691,207467.412082169
1692,240455.14134434
