"Id","SalePrice"
1461,11.6562191186217
1462,11.8860716215451
1463,12.0538757097841
1464,12.1760605560606
1465,12.2266978926609
1466,12.0642590139454
1467,12.1288143849964
1468,12.0322006396092
1469,12.1389662424561
1470,11.7552227706197
1471,12.0958928007054
1472,11.5289714324481
1473,11.4476129540747
1474,11.8779469217566
1475,11.6590376927942
1476,12.8008150287625
1477,12.4634016262402
1478,12.5571109859448
1479,12.5937526730994
1480,13.0495371216795
1481,12.76511117572
1482,12.2837536364793
1483,12.0309907774656
1484,12.0231892259755
1485,12.1598877489001
1486,12.1990567323538
1487,12.7391308962028
1488,12.3605798583186
1489,12.1782157907555
1490,12.3321616801849
1491,12.2005997802498
1492,11.4561212149
1493,12.1671898575637
1494,12.6006931710924
1495,12.5903590645107
1496,12.3009738274587
1497,12.1459863971467
1498,12.2287071546514
1499,12.0449186225744
1500,11.9982925583742
1501,12.105083726521
1502,11.9774940994685
1503,12.5347502613084
1504,12.4490046579394
1505,12.3301230699734
1506,12.1111621900414
1507,12.4009648141945
1508,12.1604901618685
1509,11.9883123453428
1510,11.8701391243133
1511,12.0270243876324
1512,12.0666930356802
1513,11.9146950999134
1514,11.9092802272219
1515,12.1991236867853
1516,11.9091587214552
1517,12.0506485591926
1518,11.7654259390024
1519,12.2183705769742
1520,11.7535209535868
1521,11.7189118458141
1522,12.090224241114
1523,11.6593404735046
1524,11.6780683405128
1525,11.7069739939324
1526,11.643548153598
1527,11.676181206291
1528,11.8592753282692
1529,11.9338080409033
1530,12.2190151581054
1531,11.6179850158143
1532,11.4929229997875
1533,11.8709327222408
1534,11.7530315010146
1535,11.7724771249427
1536,11.5349101517357
1537,11.0232969460695
1538,11.9345006865425
1539,12.271306579753
1540,11.2360004131738
1541,11.8038840726698
1542,11.8016910601926
1543,11.9804967574823
1544,11.4438941193809
1545,11.6944494468395
1546,11.8865702845295
1547,11.7706046639881
1548,11.8298221888032
1549,11.7893386118199
1550,11.800864350265
1551,11.559620783367
1552,11.8562861241989
1553,11.8475067650617
1554,11.7590613815921
1555,11.9034254587261
1556,11.4169404839
1557,11.67029455705
1558,11.6075250349386
1559,11.0633087597214
1560,11.8000925756951
1561,11.68691329269
1562,11.8190037542972
1563,11.7337674884496
1564,11.9694802415433
1565,11.926029981784
1566,12.3825672894484
1567,11.3325340594076
1568,12.4035993715201
1569,11.6076748994366
1570,11.8172973988234
1571,11.6929129125841
1572,11.7735459751155
1573,12.1702182828793
1574,11.7249180003901
1575,12.3605363411398
1576,12.4578520055153
1577,12.0857231054839
1578,11.943723569134
1579,11.9154276587506
1580,12.1905936431836
1581,11.9869567136205
1582,11.8109188959148
1583,12.5163943056708
1584,12.3145553568939
1585,11.8469577523092
1586,11.3462608777942
1587,11.6608200067981
1588,11.9033544959518
1589,11.440608072118
1590,11.8067740226266
1591,11.4252224840466
1592,11.6184505868365
1593,11.8438068339779
1594,11.7481769044507
1595,11.6181882090169
1596,12.2913583936296
1597,12.1804602664235
1598,12.319430292558
1599,11.9555479736901
1600,11.8912915382277
1601,11.2057915755923
1602,11.6563762574384
1603,11.0747789289121
1604,12.3820820905658
1605,12.3791713907104
1606,12.0433182994736
1607,12.212670069141
1608,12.3076978532839
1609,12.1426148771534
1610,12.0118394513954
1611,11.846489012436
1612,11.9831838206747
1613,12.0118993816966
1614,11.6416836052317
1615,11.372905019174
1616,11.3064069662126
1617,11.4387305029741
1618,11.9205815346276
1619,11.9080256381454
1620,11.9976324419505
1621,11.8239345640842
1622,11.8577685077755
1623,12.4659052748655
1624,12.2387094680334
1625,11.6811724215649
1626,12.0344709214816
1627,12.1369996735977
1628,12.5092162478964
1629,12.0868715012966
1630,12.7166887726576
1631,12.4562664272639
1632,12.3948972812286
1633,12.0868191135412
1634,12.1325085324286
1635,12.0689906352583
1636,11.9675400057626
1637,12.1986716943459
1638,12.1416703380978
1639,12.1186694754602
1640,12.407429714587
1641,12.0496073870102
1642,12.4536915419688
1643,12.3783300231471
1644,12.3942378287257
1645,12.2545324789719
1646,12.025759331087
1647,11.9954457588703
1648,11.7889174024617
1649,11.8552312052477
1650,11.6933643536583
1651,11.7613941207994
1652,11.531307257509
1653,11.5651273428909
1654,11.9093659341789
1655,11.7933238299274
1656,11.8437285221888
1657,11.935452484987
1658,11.9224844167002
1659,11.7357096173334
1660,11.9112341834319
1661,12.9543934541981
1662,12.9197448556241
1663,12.7952671713047
1664,13.1793419460377
1665,12.65434264361
1666,12.6042743977414
1667,12.8661440150288
1668,12.7123744508972
1669,12.6729614716402
1670,12.7338454381169
1671,12.4869472963266
1672,12.9243923216769
1673,12.6632492989799
1674,12.4671054531456
1675,12.1926802577877
1676,12.1695858244242
1677,12.2750199857461
1678,12.9685556201753
1679,12.8516173536439
1680,12.6289930591213
1681,12.418609707654
1682,12.6487434633202
1683,12.2140441395844
1684,12.1108116962847
1685,12.098940169635
1686,12.0638858400449
1687,12.0847347375036
1688,12.17619067246
1689,12.2073672086514
1690,12.1891276217769
1691,12.163680922559
1692,12.4280631872502
1693,12.0593875220007
1694,12.1407607026804
1695,12.0862807975772
1696,12.5287532647185
1697,12.1183662304245
1698,12.7738524091804
1699,12.6714160092827
1700,12.4999432931138
1701,12.5244699511583
1702,12.3463887306979
1703,12.3699514946908
1704,12.5055930050855
1705,12.3465996057456
1706,12.8652928084725
1707,12.2287382649906
1708,12.2195676439254
1709,12.4540479975376
1710,12.2807902007888
1711,12.4900653354098
1712,12.4329883700599
1713,12.5095757685872
1714,12.3149137451538
1715,12.2842169123969
1716,12.1031640539647
1717,12.1048905205536
1718,11.8332148125137
1719,12.2822365431182
1720,12.3685684442754
1721,11.963432672339
1722,11.6748243541804
1723,11.9115105494543
1724,12.2372220056496
1725,12.3919548624716
1726,12.1692292201331
1727,11.8984212087608
1728,12.0950894038849
1729,12.080973247002
1730,11.9580359582236
1731,11.7702107635552
1732,11.774303490235
1733,11.6256280957043
1734,11.7725593380584
1735,11.7508711245386
1736,11.619250577697
1737,12.7496234860041
1738,12.4873689613429
1739,12.3682634755687
1740,12.2010090822113
1741,12.0744689434011
1742,12.106140846622
1743,12.1214125004894
1744,12.7709845865087
1745,12.2831510105448
1746,12.2209274654111
1747,12.251659107431
1748,12.3775294330132
1749,11.8534093094289
1750,11.6842844473418
1751,12.4154545453427
1752,11.6640141784065
1753,11.8933391003454
1754,12.1810810785003
1755,11.9591074505337
1756,11.9167419248831
1757,11.7300922016459
1758,11.8899493171532
1759,11.9950067953929
1760,11.9884025802836
1761,11.8636869627751
1762,12.1269177552981
1763,12.1190592418982
1764,11.6795764927448
1765,11.8109494720728
1766,12.1909593594121
1767,12.3474698285341
1768,11.8157752478288
1769,12.0575375629626
1770,11.953361085232
1771,11.7309620271996
1772,11.7555172295153
1773,11.7499995394727
1774,11.8341120021506
1775,11.8942209305524
1776,11.8134847056022
1777,11.6723442665892
1778,11.8372122476671
1779,11.7304847793332
1780,12.0725654052754
1781,11.715518990647
1782,11.4522013201865
1783,11.8787520673423
1784,11.6245993576086
1785,11.7459399636165
1786,11.9134395459004
1787,12.0323726239676
1788,11.0596813475088
1789,11.5067010435274
1790,11.3536853918089
1791,12.1217700974525
1792,11.931909225972
1793,11.8299613956249
1794,11.995412114518
1795,11.7805161669148
1796,11.8112645027134
1797,11.6460541424401
1798,11.7691591505435
1799,11.7229166841779
1800,11.8091309145509
1801,11.7413507397286
1802,11.843605917936
1803,11.9349625076126
1804,11.8896507497192
1805,11.8186535241286
1806,11.728711733651
1807,11.811833221855
1808,11.7411222571936
1809,11.7219986532456
1810,11.7813671928894
1811,11.3327288687933
1812,11.4520218849797
1813,11.6773378623036
1814,11.6201111850928
1815,11.0393252263965
1816,11.4986140339873
1817,11.5977516709914
1818,11.7768440581799
1819,11.7834345766152
1820,10.8372104266246
1821,11.6611848037804
1822,11.9617085938734
1823,10.6572508086383
1824,11.7480093977628
1825,11.8906771052068
1826,11.5137426995013
1827,11.5480188892761
1828,11.8304234942152
1829,11.8638842678987
1830,11.8338907163225
1831,11.8745242682365
1832,10.9903901204857
1833,11.893617338329
1834,11.6564186181342
1835,11.6379188292174
1836,11.761552507347
1837,11.4572023159336
1838,11.790046693189
1839,11.6950054171649
1840,11.9058164870827
1841,11.7629231568804
1842,11.5803692905946
1843,11.6651974647335
1844,11.9238014259226
1845,11.8719383948388
1846,11.9278393638805
1847,12.0227101856481
1848,10.9745981281976
1849,11.5597207822571
1850,11.64098123502
1851,11.8955218297362
1852,11.8260561963794
1853,11.6437389527388
1854,11.9732555908576
1855,11.9247621061711
1856,12.3658723834712
1857,11.7090468060191
1858,11.783775338536
1859,11.7059489858845
1860,11.8935272429341
1861,11.7014330961931
1862,12.7756963846238
1863,12.7016331709735
1864,12.7016684124951
1865,12.6106239575214
1866,12.6337633537828
1867,12.33074664029
1868,12.4584509357583
1869,12.2233033760172
1870,12.3146805407222
1871,12.3722100731808
1872,12.1078778704704
1873,12.3957044389888
1874,11.9503415264034
1875,12.1363556486157
1876,12.2319056439748
1877,12.2146930343851
1878,12.184348735549
1879,11.7373411924771
1880,11.8533078391007
1881,12.3521975656007
1882,12.407770994481
1883,12.1729753403711
1884,12.250743083803
1885,12.229334812659
1886,12.4431286213847
1887,12.2638115051463
1888,12.4642834025476
1889,12.1044312548369
1890,11.6003736821058
1891,11.6862357918495
1892,11.4583257150141
1893,11.7224844577329
1894,11.6423691001704
1895,11.7057643509501
1896,11.7275012471664
1897,11.6627495027663
1898,11.7014299888602
1899,12.0034064503286
1900,12.0866608307433
1901,12.111036828027
1902,11.9660784212422
1903,12.3229262986986
1904,11.8960447611618
1905,12.2233951479285
1906,11.6332446789074
1907,12.2932338581781
1908,11.6556966178136
1909,11.8474631132134
1910,11.6961821517895
1911,12.3841983848489
1912,12.7622058335541
1913,11.8723018295891
1914,10.9738257944853
1915,12.5575281547524
1916,11.1805499968992
1917,12.3983840707279
1918,11.9103157098533
1919,12.1330384087092
1920,11.9102756742876
1921,12.7349389413259
1922,12.6039712450641
1923,12.4439401286643
1924,12.3708393800164
1925,12.2177951923989
1926,12.7399406991794
1927,11.7353918378554
1928,11.9126300254354
1929,11.7725740274504
1930,11.8143296573847
1931,11.8683587933826
1932,11.8317834100637
1933,12.1202092590224
1934,12.0953169074885
1935,12.0533385190364
1936,12.1531676768692
1937,12.0824704221726
1938,11.9798229691463
1939,12.4687764646236
1940,12.2392313609497
1941,12.0307637559724
1942,12.0149833269875
1943,12.3229709270426
1944,12.8707586832161
1945,12.8957311496004
1946,11.8125763746794
1947,12.5608570666029
1948,11.924022939319
1949,12.3878207134282
1950,12.1041162633275
1951,12.3688329129565
1952,12.1988959529389
1953,12.0411420354794
1954,12.1533670190814
1955,11.855247740551
1956,12.6955196531695
1957,11.9536738062856
1958,12.5043123198003
1959,11.9165527626779
1960,11.6294401136402
1961,11.7690684131614
1962,11.4910679224628
1963,11.5779636944449
1964,11.5363787744839
1965,11.8973069147442
1966,11.8176956726472
1967,12.5503992268659
1968,12.9420452438141
1969,12.8281983570979
1970,12.9231459229346
1971,13.0883102773927
1972,12.8440498949945
1973,12.5813235835145
1974,12.7687328635004
1975,13.1281622365506
1976,12.5693468847315
1977,12.7479551611072
1978,12.7993853741133
1979,12.6474036367196
1980,12.1786297629463
1981,12.6537242629512
1982,12.3081993330189
1983,12.2437427421731
1984,12.1441241370356
1985,12.3375765694856
1986,12.2208944057545
1987,12.2104969442265
1988,12.0774714517173
1989,12.1901360149599
1990,12.2439923571046
1991,12.3474599805176
1992,12.2394155806897
1993,12.0928700907667
1994,12.2944495133825
1995,12.1474010625569
1996,12.4333154376261
1997,12.6805569307434
1998,12.5883924284301
1999,12.5301436042228
2000,12.7373391560386
2001,12.5868674530853
2002,12.359472847557
2003,12.5126263640366
2004,12.5749737192697
2005,12.2444677037821
2006,12.2946760322092
2007,12.4320380342204
2008,12.2781112153979
2009,12.2121573575623
2010,12.1831907805762
2011,11.785648632883
2012,12.0881287173089
2013,12.0889015189867
2014,12.1084075698241
2015,12.245792398425
2016,12.1677148862308
2017,12.1484995234169
2018,11.650772483952
2019,11.7965867539807
2020,11.5324850141411
2021,11.5454803565363
2022,12.1335780149973
2023,11.8501896627574
2024,12.5997175562659
2025,12.7689294999218
2026,12.0726367998619
2027,12.0531321709034
2028,11.9966554753275
2029,12.0231144548387
2030,12.4496812475682
2031,12.282127484047
2032,12.3716467716171
2033,12.4322991942821
2034,12.0743013695632
2035,12.3469073290558
2036,12.1942989001326
2037,12.3628310709392
2038,12.7208523039494
2039,12.3696529439646
2040,12.5555656773916
2041,12.6405558964433
2042,12.308201045121
2043,12.0802659442235
2044,12.0055977401989
2045,12.2557154604161
2046,12.0756469144123
2047,11.8459123051036
2048,11.9008533183521
2049,11.8628388702583
2050,12.0170910473094
2051,11.552302805091
2052,11.788351537899
2053,11.8975255550603
2054,11.5877534169326
2055,11.9173860135364
2056,11.9063106075509
2057,11.6057515766616
2058,12.2195214312665
2059,11.782651089123
2060,12.0192113279028
2061,12.0229820391912
2062,11.7461567311414
2063,11.7385031886662
2064,11.8007037893801
2065,11.7661227628946
2066,12.0159562943077
2067,11.4170205815495
2068,11.8761671175274
2069,11.3338903284554
2070,11.7220564519364
2071,11.5825835907356
2072,11.8394273464101
2073,11.7701064881047
2074,12.1035915836571
2075,11.8901158273875
2076,11.6972530422869
2077,11.930962373208
2078,11.7398151286652
2079,11.8307537474198
2080,11.7490957702867
2081,11.7665995095941
2082,11.6012431081326
2083,11.9115513837339
2084,11.6687171894671
2085,11.6439785756176
2086,11.5627984674692
2087,11.6581826711955
2088,11.4658140430027
2089,11.4288799305041
2090,11.6813463214409
2091,11.6106116312707
2092,11.6570200328005
2093,11.5378447397917
2094,11.5541491324251
2095,11.8968188635786
2096,11.3992334856681
2097,11.5271939654497
2098,11.9005106897358
2099,11.0913380032496
2100,10.9507584591247
2101,11.6867728348228
2102,11.7251919653786
2103,11.6263131979371
2104,11.8064968864966
2105,11.7347568194316
2106,11.3384960488826
2107,12.1612608521872
2108,11.6440837122704
2109,11.5865217013187
2110,11.7371756275981
2111,11.8346311135433
2112,11.784144429489
2113,11.684506238637
2114,11.7504833484627
2115,11.9455352912585
2116,11.7431830055428
2117,11.8916312364326
2118,11.7465183551793
2119,11.7211010067118
2120,11.6325359049764
2121,11.4550528058617
2122,11.6957609460618
2123,11.4483053480408
2124,11.9786323778714
2125,11.6841203991128
2126,11.9130063004488
2127,11.9416804455833
2128,11.7152836644703
2129,11.3496893184505
2130,11.7403151551302
2131,11.9083196022848
2132,11.6396688297073
2133,11.782399295424
2134,11.6576934567487
2135,11.6069167548136
2136,11.3595284724058
2137,11.5083287928524
2138,11.7198625089096
2139,11.9196721732801
2140,11.8561203203198
2141,12.0771657824793
2142,11.7316267766336
2143,11.944000359229
2144,11.7784811752708
2145,11.8139340021014
2146,12.0770796531219
2147,11.8927764836424
2148,11.8965854029202
2149,11.9454177946031
2150,12.3703267359014
2151,11.77806071125
2152,11.9217300481177
2153,12.0109428224018
2154,11.4887159168118
2155,11.8511314945362
2156,12.4449332951803
2157,12.2889876749921
2158,12.3595322183549
2159,12.2850862001749
2160,12.1759757868956
2161,12.3575492746568
2162,12.7789150237517
2163,12.5910173345068
2164,12.4309687328918
2165,12.3398452376269
2166,11.9992109463047
2167,12.3029493083445
2168,12.1321255967
2169,12.1793605441929
2170,12.2782625017931
2171,11.9942619070098
2172,11.77659578711
2173,12.1702989731409
2174,12.3089900820155
2175,12.5900376058092
2176,12.5621351164906
2177,12.3922034621131
2178,12.2811573338289
2179,11.8483271696773
2180,12.2744534085878
2181,12.1419062059715
2182,12.2674581918554
2183,12.1272192529867
2184,11.612996921083
2185,11.7198472549347
2186,11.8404224370769
2187,11.9583553444211
2188,11.9312918164402
2189,12.424960586824
2190,11.3367612686238
2191,11.2027987145214
2192,11.3722730260403
2193,11.6014415319993
2194,11.4864138921715
2195,11.5226599031623
2196,11.4870514349775
2197,11.6614418927539
2198,11.9496042031507
2199,12.0513556133994
2200,12.000620069838
2201,11.9833971498243
2202,12.2918176971298
2203,11.8970768081054
2204,12.0648225904337
2205,11.7030937242273
2206,11.8147290403861
2207,12.3395268085461
2208,12.5544765752703
2209,12.4037362624407
2210,11.6951830197679
2211,11.7376836785613
2212,11.7549201191329
2213,11.551500269257
2214,11.7127988901348
2215,11.540693587158
2216,11.7926138915036
2217,11.0703939049486
2218,11.1621094148035
2219,11.0113153450801
2220,11.0852403748278
2221,12.5571683813733
2222,12.4655162000364
2223,12.431917033422
2224,12.2947893989627
2225,11.7222344103731
2226,12.0671402541557
2227,12.1710703312204
2228,12.4313573686961
2229,12.4311907556118
2230,12.010286004518
2231,12.3155907274416
2232,12.1324731069646
2233,12.1145504697659
2234,12.3440463299891
2235,12.2585265254454
2236,12.4152220731635
2237,12.5473545324131
2238,12.2733209678217
2239,11.5369745348411
2240,11.8815737444374
2241,12.0421026105981
2242,11.5675796406233
2243,11.6739956114832
2244,11.4885678421743
2245,11.5160205616391
2246,11.8506252070936
2247,11.6078754153225
2248,11.7853370338602
2249,11.688390629652
2250,11.7485278879303
2251,11.5011187605877
2252,12.0474836902575
2253,11.998027334403
2254,12.1060784123831
2255,12.1037859638956
2256,12.0502693650009
2257,12.2960956318142
2258,11.9752617911475
2259,12.1122054825509
2260,11.842184794387
2261,12.2964496084193
2262,12.3302502111993
2263,12.8763691784672
2264,13.0149352833078
2265,11.9882258677731
2266,12.5892310659873
2267,12.7406794462923
2268,13.0174387859335
2269,11.9263337384539
2270,12.191708365047
2271,12.1892164800896
2272,12.2065287673145
2273,11.9558213446638
2274,12.1119144370365
2275,11.8746831010347
2276,12.1421726659446
2277,12.0732373616747
2278,11.9303148160688
2279,11.7994486489471
2280,11.6619022407254
2281,12.0006777913268
2282,12.0174720582968
2283,11.5567211678501
2284,11.6428298632648
2285,11.7998689596357
2286,11.7303474671117
2287,12.7948580438229
2288,12.5348138013901
2289,12.7973056144881
2290,13.0214831618216
2291,12.7588471169361
2292,12.9930478203253
2293,13.025239107699
2294,12.9635465359556
2295,13.0738741955788
2296,12.5716224779726
2297,12.8333982183267
2298,12.7405888384069
2299,12.8539562898514
2300,12.7265710779504
2301,12.7075350948929
2302,12.4794708156892
2303,12.4667923532991
2304,12.5201082688618
2305,12.1672254077439
2306,12.1377284878972
2307,12.2445425843614
2308,12.395031567228
2309,12.5106419103766
2310,12.2713241892583
2311,12.279907816206
2312,12.0917986922927
2313,12.0768007818454
2314,12.1038052398865
2315,12.1235119816183
2316,12.2798066534647
2317,12.1226348427494
2318,12.1098660527264
2319,12.1389050885999
2320,12.1221781836499
2321,12.3714910036426
2322,12.2059286100645
2323,12.1563912974018
2324,12.1107026507792
2325,12.2278872219079
2326,12.1172197095574
2327,12.2229556329453
2328,12.2721234773203
2329,12.1715334689878
2330,12.1579415120743
2331,12.7341803302457
2332,12.9022211585456
2333,12.7166029354611
2334,12.5186883651332
2335,12.546246183915
2336,12.6392625863338
2337,12.1969355837935
2338,12.4341794161466
2339,12.27569929192
2340,12.788553091825
2341,12.2746495848098
2342,12.3796233437541
2343,12.3532414252635
2344,12.3633149319713
2345,12.4123944779566
2346,12.2642985951281
2347,12.2121749065432
2348,12.3969134398636
2349,12.1194736620861
2350,12.5893982332784
2351,12.4567432188766
2352,12.4383454947018
2353,12.4543339695851
2354,11.856037917626
2355,11.8867864300423
2356,11.8635854339784
2357,12.1388344901304
2358,12.1700391930356
2359,11.8574579410798
2360,11.7314659004915
2361,11.8846688884445
2362,12.5025587043305
2363,11.8434215203749
2364,11.9433706166429
2365,12.2471500590326
2366,12.1577919063182
2367,12.2778463632153
2368,12.224009523668
2369,12.2397280120144
2370,12.0411001460979
2371,12.0074123220111
2372,12.2132496105953
2373,12.5553983588576
2374,12.6166877512564
2375,12.4059172501856
2376,12.5220472129846
2377,12.7297377397608
2378,12.0624237462721
2379,12.2729594761187
2380,11.8960799928506
2381,11.997937466358
2382,12.2139001947789
2383,12.2126716764745
2384,12.3823441241577
2385,12.0287304074866
2386,11.7936436756009
2387,11.8136007565016
2388,11.5418047929723
2389,11.7206229276249
2390,12.0011276805417
2391,11.9114710099374
2392,11.6971036429444
2393,12.126079226451
2394,11.8940750224541
2395,12.2683173273548
2396,11.8236659227375
2397,12.2486554404008
2398,11.8405249771559
2399,11.2122247000724
2400,11.2565103755807
2401,11.79546642005
2402,11.8279802521019
2403,11.9335164612142
2404,11.9380663156887
2405,11.943984909702
2406,11.9096630173684
2407,11.7446016617629
2408,11.9522840861162
2409,11.6900374361723
2410,11.9788381317953
2411,11.6621996152054
2412,11.9004190539379
2413,11.7500180082078
2414,11.9524739330693
2415,11.8074724736964
2416,11.766340329234
2417,11.7595749587808
2418,11.8556038575301
2419,11.7432871266699
2420,11.7699414877959
2421,11.856798913806
2422,11.4838118653624
2423,11.5807363372019
2424,12.0090485552765
2425,12.2212902337879
2426,11.7000566348929
2427,11.7413760539224
2428,12.1330343047898
2429,11.6225103202408
2430,11.8103614268196
2431,11.6142105568588
2432,11.9226375592412
2433,11.8988811767279
2434,11.8157189660614
2435,11.936114127369
2436,11.5570182298625
2437,11.5554956439197
2438,11.7516822609416
2439,11.5549157443447
2440,11.7202890581881
2441,11.3792446665022
2442,11.5671108320813
2443,11.7984661714936
2444,11.6780833084814
2445,11.3873957636623
2446,11.8085908221663
2447,12.017680033539
2448,11.6382014854283
2449,11.6669386600935
2450,11.9065981140312
2451,11.5767335295379
2452,12.1342004891776
2453,11.4635416219419
2454,11.4478491091318
2455,11.681085067874
2456,11.8135760956168
2457,11.9722019685333
2458,11.8461035477021
2459,11.6172365423963
2460,11.896782813883
2461,11.7789115112781
2462,11.8045318018451
2463,11.7434543593845
2464,12.0216272882575
2465,11.9060809279199
2466,11.6803503009697
2467,11.7387445058947
2468,11.4132041971545
2469,11.4219476937347
2470,12.0844431035944
2471,12.2595482510279
2472,11.9686311342844
2473,11.6867442174333
2474,11.2887752157116
2475,12.2481162796826
2476,11.7040588066433
2477,11.7195009100666
2478,11.9274139642755
2479,11.5760581971952
2480,11.9727890096038
2481,11.7023753010621
2482,11.6849128860884
2483,11.6296437873806
2484,11.7913937963986
2485,11.770150419628
2486,11.9295626799965
2487,11.9354269413266
2488,12.0024788004288
2489,11.9323510178925
2490,11.823448191521
2491,11.462485130607
2492,12.1816759463652
2493,11.890876973506
2494,11.7646733168685
2495,11.2558997417841
2496,12.4318424296371
2497,11.8603524579152
2498,11.6098826597827
2499,11.3253443726713
2500,11.6171151048526
2501,11.7477543254605
2502,11.7631507543217
2503,11.5969573627219
2504,12.1469429911925
2505,12.446710402931
2506,12.4021693048245
2507,12.4897622008334
2508,12.4036092977772
2509,12.2521268316211
2510,12.241601952278
2511,12.0912407828874
2512,12.2787812692053
2513,12.3076610983007
2514,12.4475015187644
2515,11.8839868837443
2516,12.1405999574618
2517,11.9402078395757
2518,11.9302588686424
2519,12.3817243140934
2520,12.3145149869745
2521,12.1691205609305
2522,12.320338198148
2523,11.6818093013065
2524,11.8865297565939
2525,11.929163954454
