"Id","SalePrice"
1461,126810.549559073
1462,152732.825882819
1463,178414.260282812
1464,183603.142803237
1465,196439.73671437
1466,183274.485633525
1467,171063.963157609
1468,175299.632650067
1469,183473.140836354
1470,121624.390540838
1471,200585.793181334
1472,94175.2309327222
1473,96459.2554904293
1474,152173.631708969
1475,131420.303318731
1476,368368.074887589
1477,250851.832373224
1478,302381.670920408
1479,247127.60299688
1480,464868.017487153
1481,307339.156119122
1482,206756.150458905
1483,178196.869568947
1484,171752.159936496
1485,171235.683698913
1486,197764.542431888
1487,311284.862207966
1488,233514.308695306
1489,208766.474324208
1490,200152.193366325
1491,189761.845682917
1492,95655.9603123901
1493,176038.120455379
1494,298872.058002558
1495,295657.414313023
1496,225694.496655694
1497,186907.85315385
1498,153973.989031124
1499,152865.471140736
1500,155917.071266287
1501,172085.42066906
1502,157383.878916847
1503,277420.468853734
1504,231075.481261739
1505,216381.995263789
1506,178176.761945061
1507,229361.075189519
1508,195084.47868441
1509,161247.856959145
1510,151831.466446625
1511,151669.051293461
1512,167877.424772088
1513,145365.240090149
1514,152527.664802511
1515,183988.82896838
1516,158642.991784186
1517,151926.104966048
1518,130548.726307973
1519,222695.650073921
1520,138269.928142357
1521,145441.573973211
1522,162866.876077893
1523,115859.139121904
1524,121705.170491867
1525,126346.079451389
1526,128247.781250878
1527,106064.078991011
1528,127510.645277377
1529,143383.906327071
1530,166470.128884705
1531,125729.320816887
1532,103351.693755609
1533,144137.371867025
1534,115840.470983688
1535,150560.844506573
1536,117673.548781438
1537,77827.3701219913
1538,163432.222361506
1539,206772.797269911
1540,114701.265710062
1541,144597.706035697
1542,139895.163777562
1543,200877.39610818
1544,82111.702669273
1545,101298.265900898
1546,121617.095049951
1547,134070.999013736
1548,130345.253467947
1549,113517.29318882
1550,140519.87270944
1551,116603.327940064
1552,137569.602466764
1553,137945.163798863
1554,111611.322325781
1555,165730.175343785
1556,93666.05375967
1557,115387.717150166
1558,90086.7458199394
1559,110363.545855414
1560,144359.874895729
1561,140247.215031519
1562,126440.385810024
1563,125627.313119852
1564,159082.785687112
1565,153830.158634524
1566,220369.652310943
1567,80676.4851529408
1568,216373.149546612
1569,138764.844540976
1570,129367.410769229
1571,127782.040418472
1572,145618.524424558
1573,234571.954339704
1574,120266.091678008
1575,210226.938820143
1576,219478.372445256
1577,205135.868490131
1578,147908.971093618
1579,143396.784787194
1580,188453.584164824
1581,138923.684765894
1582,128249.467820384
1583,328494.730182245
1584,238099.896116645
1585,140815.034330789
1586,72386.6707614169
1587,106364.745064346
1588,150015.722584203
1589,100625.741185012
1590,132468.011181954
1591,106162.130406451
1592,122636.234793343
1593,117988.602983992
1594,123759.229653196
1595,120747.673520479
1596,224983.315701137
1597,159691.849591892
1598,184863.176411968
1599,180182.762423939
1600,185501.202168629
1601,72625.5951805563
1602,107469.339336191
1603,93975.8460605388
1604,279985.52800492
1605,252284.011621836
1606,168641.825883553
1607,159473.236005063
1608,214047.085437174
1609,199731.722307064
1610,161801.386904184
1611,151602.133608369
1612,170424.497787996
1613,168234.128821022
1614,119813.179405003
1615,85019.739738446
1616,81815.6237045844
1617,88608.0740281163
1618,126549.730705967
1619,133724.064100047
1620,161116.816540667
1621,142843.487898557
1622,147403.643527847
1623,285459.103324901
1624,215218.229253856
1625,128827.983130424
1626,171366.347861781
1627,186726.212047549
1628,280130.702274158
1629,176266.346716074
1630,321880.583192107
1631,216240.840021723
1632,251973.568906297
1633,168560.420386502
1634,183698.211783629
1635,178600.021535967
1636,162034.237239509
1637,177916.552425822
1638,206086.195265018
1639,178851.938278162
1640,246044.710382556
1641,181317.731357243
1642,220228.96366826
1643,225433.024303472
1644,223684.820195237
1645,178763.614411979
1646,156301.57739162
1647,162622.783724853
1648,141484.228982507
1649,138805.195619367
1650,121397.298377743
1651,122747.615444254
1652,92538.545881091
1653,97123.7182279536
1654,154382.906424131
1655,147292.315203755
1656,150120.88781645
1657,153507.624478637
1658,154142.381812416
1659,136890.904854621
1660,147986.959223883
1661,432566.525347717
1662,371227.322520325
1663,368004.274189669
1664,426155.32319615
1665,306371.487214105
1666,328103.907203984
1667,345430.669040022
1668,326776.160689057
1669,298537.631704413
1670,332489.695570228
1671,261734.944895017
1672,469034.407148607
1673,299811.260419593
1674,252997.217634809
1675,190798.002533122
1676,192738.797127019
1677,211145.281205254
1678,450214.541081442
1679,379311.05824657
1680,312589.614675038
1681,243882.313034819
1682,305755.978368338
1683,189494.976503461
1684,171895.246531184
1685,174490.439143803
1686,169448.152804262
1687,167645.60048103
1688,186930.935808269
1689,187940.258870923
1690,184746.867161688
1691,174362.954714683
1692,260510.487023402
1693,169982.312913642
1694,182669.058000065
1695,170013.830058646
1696,271658.934978212
1697,170494.380439264
1698,341734.681981554
1699,319749.064749969
1700,241643.036772885
1701,258093.396348409
1702,250535.050693796
1703,252214.723872075
1704,292051.411842133
1705,229794.958113668
1706,419609.756459403
1707,217718.380032285
